0.996281	0.027515	3.169532	0.008305	0.000298	0.026579
-0.689886	-0.255446	1.954406	0.023413	-0.011643	0.058116
-0.562285	-0.306699	2.006113	-0.015115	-0.007422	0.113257
-0.709836	-0.365530	1.993297	-0.058418	-0.043661	0.143704
0.718956	-0.043046	3.538586	0.003461	-0.000197	0.017269
0.790810	0.107976	3.276600	-0.023994	-0.003352	-0.098729
-0.604798	-0.436598	1.862294	0.003356	0.002389	-0.010165
0.875301	0.046104	3.315982	0.027122	0.001628	0.102913
-0.688210	-0.442402	1.886987	-0.007341	-0.005043	0.021337
0.615084	0.070501	3.690539	0.014641	0.001964	0.089223
-1.094980	-0.332483	3.781299	0.014555	-0.018279	-0.096633
0.920683	0.039777	3.272635	0.061128	0.002454	0.218241
-0.634312	-0.310403	1.942708	-0.039119	-0.002577	0.016150
-0.909890	-0.563249	1.960003	0.017149	0.009312	-0.040209
-1.556064	0.239827	3.270096	-0.256728	-0.002836	0.539517
0.953458	0.093065	3.155830	0.009660	0.000922	0.032301
-0.651127	-0.541555	1.802536	-0.004745	-0.003971	0.013335
0.667795	-0.000048	3.628023	0.048267	-0.000068	0.259442
0.915293	-0.770268	2.268385	0.094830	-0.062655	0.226691
-0.736125	-0.410480	2.037647	0.026916	0.014867	-0.073338
-0.695405	-0.312406	1.979847	-0.042437	0.023770	0.097100
1.022293	0.080185	3.082569	-0.028036	-0.002147	-0.085125
-1.047990	-0.184290	3.792223	-0.010586	-0.003989	0.032635
1.157721	0.021242	3.058021	0.012257	0.000229	0.032403
-0.641471	-0.485072	1.837607	0.004545	0.003468	-0.013038
0.137927	-0.297171	2.843064	0.050893	-0.965401	10.647403
-0.447294	-1.075628	3.259830	0.022773	0.054532	-0.164530
-0.459184	-0.490729	1.924380	-0.006349	0.030174	0.020354
-0.370162	-1.072125	3.181798	0.047095	0.133537	-0.403261
0.465773	0.163654	3.625024	-0.027554	-0.009905	-0.217476
1.279476	0.055787	2.924112	0.031613	0.001544	0.069437
-0.636625	-0.399954	2.347300	0.021241	0.011601	-0.067937
1.098705	0.073137	3.013308	0.032521	0.002102	0.089848
-1.489015	-0.847750	3.128808	-0.430223	-0.201759	-0.694153
-0.643554	-0.329906	4.633022	-0.001933	-0.001403	0.016265
0.266654	-0.269585	0.843670	-0.002858	0.016328	0.003731
-1.512627	0.373893	3.261510	0.065074	-0.016136	-0.141013
-1.052640	-0.407692	3.938369	-0.033983	-0.029490	0.076709
-0.535357	-0.387752	1.976090	0.015082	0.010799	-0.055552
-0.037098	-0.317323	1.052000	-0.005011	0.018904	-0.016527
1.054797	0.437845	3.037376	-0.008312	-0.003265	-0.022354
0.894937	0.098745	3.161744	0.013437	0.001524	0.046079
-0.526985	-0.520916	1.743984	0.019477	0.019432	-0.064957
-0.631960	-0.381884	1.945897	-0.001169	-0.000533	0.002595
-0.773608	-0.496391	1.943727	0.101213	0.064657	-0.252423
-1.402932	0.625477	3.365960	0.018373	-0.007915	-0.041323
-0.003382	-0.246014	0.730398	-0.080254	0.141832	-0.340351
1.332865	-0.701263	2.864040	0.024929	-0.013134	0.053318
-0.598795	-0.540647	1.758808	0.002062	0.001838	-0.005871
-0.506509	-0.562184	1.778428	-0.024748	-0.027370	0.086317
-0.596321	-0.392006	2.169416	0.165744	0.108677	-0.501437
0.748193	0.066980	3.502825	0.024198	0.002129	0.111408
-0.508952	-0.568059	1.786972	-0.049177	-0.086125	0.171757
-0.514015	-0.415798	1.885257	-0.006331	-0.005032	0.022640
0.993143	0.033116	3.177116	0.012833	0.000470	0.040925
-0.634474	-0.411856	1.912702	-0.022529	-0.014505	0.067643
0.618395	-0.403608	3.590528	-0.123079	0.165173	-0.149062
0.810086	0.046942	3.380182	-0.004330	-0.000124	-0.018237
1.071110	0.021860	3.146817	-0.005152	-0.000150	-0.015273
0.922438	0.039614	3.258712	-0.016103	-0.000596	-0.057163
1.153579	0.018025	3.061126	-0.006119	-0.000119	-0.016162
-0.047194	-0.350691	1.039442	0.005556	-0.017035	-0.011288
1.307577	0.000014	2.907154	-0.007873	0.000118	-0.017705
0.803660	0.052787	3.377839	0.003666	0.000298	0.015507
-0.588515	-0.311415	1.970399	0.005805	-0.050538	0.103593
0.665326	0.080885	3.580515	0.011572	0.001780	0.062449
1.235125	0.017614	2.988327	0.024832	0.000477	0.059853
0.776989	-0.048581	3.495417	-0.011079	0.000585	-0.049362
-0.640795	-0.440131	1.863529	0.018822	0.012842	-0.054437
-0.560890	-0.515383	1.745726	-0.003274	-0.003108	0.010700
0.306230	-0.275419	0.803180	-0.024789	0.015837	-0.054522
0.998185	0.027568	3.175562	0.019040	0.000526	0.060306
-0.689724	-0.259725	1.949599	0.001611	-0.042793	-0.048077
-0.557628	-0.304172	1.995793	0.046572	0.025276	-0.103199
-0.704825	-0.362248	1.984017	0.050114	0.032823	-0.092800
0.719755	-0.043092	3.542480	0.007986	-0.000460	0.038943
0.791619	0.108086	3.279910	0.008090	0.001105	0.033100
-0.605214	-0.436898	1.863580	-0.004154	-0.003001	0.012853
0.877344	0.046206	3.323759	0.020426	0.001017	0.077770
-0.689257	-0.443050	1.889708	-0.010471	-0.006474	0.027217
0.614158	0.070382	3.685051	-0.009261	-0.001191	-0.054882
-1.097609	-0.332357	3.787538	-0.026283	0.001257	0.062397
0.918169	0.039676	3.263666	-0.025135	-0.001009	-0.089688
-0.632447	-0.311163	1.947431	0.018650	-0.007591	0.047225
-0.906320	-0.562041	1.958000	0.035704	0.012073	-0.020032
-1.553811	0.236291	3.262547	0.022529	-0.035359	-0.075486
0.957197	0.093446	3.168090	0.037389	0.003809	0.122604
-0.650328	-0.540892	1.800330	0.007990	0.006633	-0.022060
0.665631	-0.000034	3.616396	-0.021645	0.000140	-0.116272
0.902191	-0.763108	2.228958	-0.131027	0.071605	-0.394268
-0.737165	-0.411044	2.040472	-0.010398	-0.005640	0.028243
-0.691975	-0.311729	1.972435	0.034305	0.006772	-0.074117
1.022165	0.080191	3.082082	-0.001279	0.000056	-0.004873
-1.047086	-0.184320	3.789878	0.009040	-0.000305	-0.023444
1.157331	0.021240	3.056995	-0.003901	-0.000015	-0.010259
-0.641159	-0.484840	1.836714	0.003123	0.002326	-0.008932
0.214110	-0.364565	3.406579	0.761827	-0.673935	5.635152
-0.451985	-1.086972	3.294362	-0.046909	-0.113443	0.345318
-0.459277	-0.491177	1.925400	-0.000928	-0.004476	0.010204
-0.381574	-1.089850	3.226308	-0.114112	-0.177252	0.445101
0.467623	0.164331	3.639894	0.018499	0.006764	0.148697
1.278041	0.055721	2.920947	-0.014353	-0.000658	-0.031652
-0.603941	-0.380742	2.222517	0.326837	0.192116	-1.247826
1.101639	0.073337	3.021333	0.029331	0.002002	0.080249
-1.500089	-0.854841	3.199386	-0.110732	-0.070912	0.705781
-0.643958	-0.330126	4.636395	-0.004041	-0.002201	0.033727
0.268296	-0.269761	0.844237	0.016424	-0.001762	0.005669
-1.516302	0.374772	3.268781	-0.036759	0.008798	0.072711
-1.036884	-0.403415	3.886705	0.157565	0.042773	-0.516646
-0.536500	-0.388584	1.980327	-0.011439	-0.008322	0.042377
-0.036644	-0.319623	1.055000	0.004543	-0.022999	0.030003
1.053801	0.437420	3.034407	-0.009961	-0.004250	-0.029688
0.893412	0.098560	3.156577	-0.015247	-0.001851	-0.051672
-0.527155	-0.521095	1.744565	-0.001704	-0.001788	0.005811
-0.630021	-0.380719	1.939996	0.019383	0.011652	-0.059011
-0.776182	-0.498047	1.950335	-0.025736	-0.016554	0.066075
-1.405125	0.626446	3.371163	-0.021927	0.009688	0.052035
0.003500	-0.258473	0.766655	0.068817	-0.124586	0.362571
1.332261	-0.700944	2.862731	-0.006033	0.003189	-0.013087
-0.594750	-0.539772	1.756014	0.040450	0.008749	-0.027946
-0.506337	-0.561997	1.777812	0.001720	0.001872	-0.006155
-0.596268	-0.391799	2.168096	0.000530	0.002070	-0.013194
0.749535	0.067092	3.509099	0.013421	0.001124	0.062747
-0.508778	-0.567857	1.786364	0.001742	0.002022	-0.006077
-0.513816	-0.415647	1.884553	0.001988	0.001508	-0.007043
0.993734	0.033139	3.179038	0.005910	0.000232	0.019219
-0.635664	-0.412621	1.916255	-0.011902	-0.007647	0.035527
0.636881	-0.432015	3.663143	0.184855	-0.284074	0.726151
0.810350	0.046951	3.381296	0.002635	0.000094	0.011139
1.068156	0.021798	3.138164	-0.029539	-0.000618	-0.086
